from;to;amount;
0x104d38dd248aa73f49c0954fee7c3654f9ba1c62;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1089.892222;
0x1d66853d03430f6eaadf595e30dc39f492976354;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1;
0x441d88c5cd7a1f4acc46edcdf6a48841c7d9fb24;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1065.982824;
0xe12c5e80b6776c8ab71c76d69f24a7d06351ae63;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1065.34;
0x56ca26bc5b77af5e679839f58c9bca930f7c8fa2;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1040.91;
0xe7b58c70ae92bc364f652889a0627dcd4632eb0d;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1124.880006;
0x95ac36bdaba31b685c21bd5e9a973832447aff11;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1113.6556;
0x6fc88d10343ed2f9653df4170dae855792284d52;0xeb16db5f933b0df99718a2da1b71de52fdb32f47;53;
0xcbca4367081b4d81099230c9669100dc89c8a094;0x92e929d8b2c8430bcaf4cd87654789578bb2b786;28812.67049;
0xaf852a6eed8287c6589f6b63ac4091264290f053;0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b;1280.820004;
0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b;0x5931680254749df1b1b64a8980fa3b0d7b251aeb;1280.820004;
0xc587c1d7b98f00bfa2d015d844f19a1caa79a1b1;0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88;4504.883255;
0x3e4a3a4796d16c0cd582c382691998f7c06420b6;0xb99694fb431c852ead56624a11f471c6643847b3;522.017673;
0x3e4a3a4796d16c0cd582c382691998f7c06420b6;0xa6a688f107851131f0e1dce493ebbebfaf99203e;7.952123;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0x74de5d4fcbf63e00296fd95d33236b9794016631;139.980858;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x4ee353233f6f824239e8a42d0bfdaeb51bb0ce80;139.980858;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x032e5197287cfcbc7487d531549a7f058fe01605;50.8;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x136de495f10a8e66d1f417561d01c285ca744d06;158.0484;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x259928f65e0c9530b69866e776e14bd5fcb31da5;28.528;
0x9c0adf9ddb0a1b52f2df69884d0f542056be4b8e;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;11;
0xec8f640029855a34549347a6dcb8bb86a6b1a5a3;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1092.6;
0x19087ac23fbebe356dd4b1088d56136b42829b3f;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1054.949056;
0x92a04cf3186dd394398dfbd04baded3e1064c579;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1000.8;
0x688ae18e3d92d5832ac73259327d8c526e24b29e;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;105;
0x21771985ea3e4133fe207eec3007c361ff0b2a84;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1153.655344;
0x4423ec3a26c2af9e384beefb2d5c4254c9da78ca;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;11;
0x0e202db4c6459834d36346530124170074a7e4cb;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1116.611459;
0x693f9dcdf3fbcef06bac66c66c2ff7bb3752bd5a;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1000.889926;
0x33b4a91a2ed1f35102d8ba17e0c2caa11a370b45;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1000.489292;
0xf17ec18baf71a05fcb2ed861989b4154aa8a9abb;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1189.38;
0x60752afbf6058529614505563bb20d6fb679fcbb;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1079.434913;
0xc88b3d76d87b21a13be0a1fb283cf84ab45ed72e;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;11;
0x3a101d3b452d83328e781c6e1a77f4f1e241c457;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;105;
0xce41bc0fe1f19d73864350da3e649008157fb8b0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1092.3177;
0xe395758bb04a83b1688aae70e2ae21c8b24f41f9;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1058.541;
0xe29be14bc0aa0cc82565c57684318f5fc150a0d8;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1055.2493;
0x8db1ba6c96d7b4f7c549d7865e3fab9e69663fae;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1178;
0xf0d0d3a40dab511073d25c9768afaed110e33457;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1209;
0xb3f86c1f6e048d486a432c9f3e1a379142e2f120;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1295.8;
0x673cf8e575f427c56edfb05da8e8c8c07ae82267;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1440.97;
0x06fa9c9d24b31a375d635fe8bcd3137a91cd15f6;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1136.2;
0x3e2e38a7e8879a93cba93903dc07bdf7d47b41da;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1199;
0x436d67f6c26f6e4188a4fc19d5e639dfffa76785;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1294.495822;
0x6531581ea5eab4757d7f2c9277569201483e2d23;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1126.284639;
0x08f6c2fbb0582c416aedd7f6e3a9df90e9bcdc19;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1204.4;
0x4e5e1a1415da9ff06df83ac324f769694cc1bdd0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1176;
0x7fb27199f61271dbe8b7060a815b8626fe62998b;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1332.968002;
0xc0732b7764239595a24c2d943acdcd35043d31d8;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1327;
0x6c50edc7a0921b35d3d88de59378e9b87c4d1238;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1303.055494;
0xbd861385edb90ba455bae3d9ac6d2d70179b952b;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1349.89788;
0x2a5aee961242528fbcd6563c6c3c6efb2c9a9cd9;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1158.843813;
0xd9993e61edc96f9610d171d1ed27d31e94fcdca0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1489;
0xc3b0e1110f350a885cbba4764b11a9c51e60f86c;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1182.462985;
0xd99e3fb73fdaff076cef2dbba263340cdfd80f23;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;127;
0x3a38394e1ead5930b0089402924f71c9f3bfa613;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1222;
0x884d5ee5b9d753b5174563bdfeaea5e1f11585a8;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1199.850019;
0xd16f6ccad2a334411c7b5e6444205d27fd3b7467;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1222;
0xef8b062160f1c140c2cb7e47214b5857f8fcc3b8;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1139.97053;
0x3875c9403e1e274a82e084e78238ba0fdfd98c72;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1314.59166;
0xe1e95fdfc15eb870388c325876619dcf4fb91bdc;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1130.055;
0xd1c77412b56434a462d33e61f213e57ab066d159;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1399.844875;
0x94f58b8d813db07d0b2f90755143f08c940a1074;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;13;
0x1a6c07f9df77a0268c24dcd98dfa48448a7695ad;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1495.114007;
0xb8c66b28d32aecdf3a8d181eabb0629de2d064be;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1191.6;
0x8e40f37d00978cd1fe4b12ed0dab8e2b1ec8a005;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1119;
0x93b4e6e0e1bfddbd89de5bb68b7369abbc9682f0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1215.328521;
0x0cbb33f169b6b9ae1ff17224ed17fbe33efbc288;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1260.485982;
0x5abf0ed9636c9664f5da59ee63629dc7423cf313;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1245.161166;
0x59853076672beb8196a987a9f97f6c37cab5a807;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1266.91;
0x0a028462704bd861a37298bfbc5bc13d89e39762;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1129.38;
0x39e846843b4f4a278a0d116d5bac3eb536a47b01;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1183.821213;
0x78391cad811f5b96a91fd6a511eb632e9a1aa868;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1280.819764;
0x1c8b4055abe7a620a35fc757dfb6b73e5ab0707e;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1290.069253;
0xb7708bd8b009496453604d6c8c55e33acb484b45;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1245.754246;
0x088b5c4d32739cc20f7d7dae1acf6067b454cf8d;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1345.8875;
0x6ef9379c61d9c861c0b493f4467d61e46b48eea2;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1128.7;
0xfcbb79322a7f50c835b2809ba1b5d99410190a8f;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1269.058121;
0x07c335d235330f40abe466846cf68518849876ce;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1300.8;
0x33e90fed1ae6c40271dd70814ca37507cce8630c;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1296.749776;
0x723e0da0954e048b7db71ab19e32640467a561cf;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1131.2;
0xd3f7f1ab44a5bdbb934b10a42c205bb08e56f7a3;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1215.829093;
0x41d56b46942799bb814f9ae08ae8251a62616e6a;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1227.360327;
0x736dec3028ffcf36a48dee8520caf76c217aee4a;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1324.158828;
0xc9429655f1de0851044b33e12e0669ec6d81f394;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1412.106509;
0x13a0990009938d837fb6822ea5be5641c0cc6c31;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2310.183813;
0x8962f223edfd06aead26b104a942c6aa6577163f;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1466.895177;
0x1e533821dc1183d4c3c3881ca32e2b7d9e1f97ed;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;22;
0xc7dfb49e52df534c40f334d3140342d3ec703d62;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;195;
0x6177c71d568960d87e958c38000350ed3276796b;0x74de5d4fcbf63e00296fd95d33236b9794016631;600;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;600;
0xb0c5e7fa6330c3712492d741ce379a1846aa9545;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2022.474572;
0x41d46d3027f0c2d54785e89a9933081db7cb6bff;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;175;
0x86781cb085abe6de2381d8af3c92410331ad76ee;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;253;
0xa77a76e8ed77e05cc80c6bd1f935688c34933605;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1999;
0x1ab128de4d0ca09641a77dd00f6749946a30ba8b;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1441.474803;
0xe018c6791795e2f779985d0cd6ccd7cb1c641856;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1735.857816;
0xc0eb68dd0855a9e865f7aee56983d8260f660613;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2672.01;
0xea2a032b3cffc7a1b4864a72826bfb3d0fd83f86;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1494;
0x833fc98e4de9919db61bf5bba011ddf372b0c51b;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1538.923813;
0xa87a67e41b9d4464c229db689c5637b2a6e2fefd;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2615;
0x2059ce4f319a82adcc6ac18325df93d00c0a8d3e;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1736.408;
0xd1d4d279eb91562cca253a02295762bf6704f3ab;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1999.759553;
0x0f474dffa87806900f92c6b05552b3bbcb74d55d;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;15;
0x4c5f8c7286b4c656ef0454ddb5f1f8dc39aaf4b6;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1455.8;
0xd26bd4f0115ceec5f3cb6662761495dc7c007f64;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1552.696198;
0x4094517a64f7ef9d22befbbee908d6f61cee1839;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;145;
0x58153dae678a54ceedf07e5abf1badd70d11c5f0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1806.555319;
0x4758b6b737885ae5637eb60dcaeef5eb235d24e0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1495.662232;
0x710d051e3e15135f3ff7ff9e2875d28beb7a9ed1;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2499.675226;
0x4083cf51d47e00041529e76453f440c6f72f277e;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1995.612838;
0x2b9fd531ca2df9ffbe93595be1472b18579dc5b0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1997.3;
0xc830fcec5430ad19003f12e8bc7a209edb1023d0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;152;
0xebab7fb752ca3a8891c6c0fafa65831ca71e5bed;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1395;
0x4ab9f0b271bf690f52e19a67999d541271eef310;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;19;
0x8d6a23bb2f267a725134fe054703122bc30ab895;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2156.342369;
0xd8d608659eecba2a4f941730081bb8afa6ae3322;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2024.5265;
0x3d37e7fdd2f7ca88cff9097c4bc2c0d9a6314ee0;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2;
0xf98c22785769bdcdf5ac94fd0d1297c0a3bb3409;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1801.06;
0x9ff6aca1f570dbe789f74b79d1a5c94e88a9a11c;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2195.8;
0xccbc0c2610e812e8dbbbcdb541c86bebda191a71;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1999.79921;
0xcd218801f05435358ef2c6ca6d3ab52e39d33413;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2494.095162;
0x4fba8897a5c92d30434903ffef511d2478617ad2;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2512.866928;
0x6ddc593e57aa7a8335fed82056c9994a4f44c3ad;0xd628e0659a793430885253512ead604290f922fa;61.994629;
0x34110de21da8b5ede5592144b4620a61addcd027;0x613a983742564500c31384b987fd06fa689bf060;320.464859;
0x40334ac28ebcf2e51e666d7fc57244b96c36a974;0xbdd595f61665f0265a24a8e2e21ec77a16c93463;45465.37188;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0xd35bad6b66813673a56fa1c49ae1cfd05d481bca;100;
0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;0xf4a6598ecb57282c6b304ba7e5ad74c57debd18c;899.881361;
0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b;71469.556888;
0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b;0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406;71469.556888;
0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406;0x0eae044f00b0af300500f090ea00027097d03000;109404.833187;
0x0eae044f00b0af300500f090ea00027097d03000;0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7;109404.833186;
0xffec0067f5a79cff07527f63d83dd5462ccf8ba4;0xf85c412e43598a529ecfaf2c60146d1d287b2621;50;
0x25bf34e09a951c4c7c86a957228cd9e8593eb463;0x16ad2493d4de21de2bdc895d4ff439a408f0806e;11;
0xe8e8d1ed588dd0794cc915ed480b6c3b4819df5b;0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;695.942673;
0x78a5bbb8630d61d31e69f8c091b8be7b8f4a8697;0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;991.952888;
0x40334ac28ebcf2e51e666d7fc57244b96c36a974;0xbdd595f61ea2cba1cb5a40d8267d952e10c93463;0;
0xcb04f89887a36477c9911884d7b80c63e45a7730;0x4744c0e8a228169b2ab3ce9e76fc70bbfd4d8584;0;
0xa85974bf3e80a2d3e5aae6b223d7edb7a1c73488;0x7ec94ed65b27bd78ebae86b00620b44673146dc4;0;
0x79d75e1f760223857929a6565d851c663e5fbf56;0xa214d73c9dfb1a62fd73e69d11111ae2399c397f;0;
0xec30d02f10353f8efc9601371f56e808751f396f;0x07d530974edc5b72abf1d2c8fcd60b226af9efae;70;
0xec30d02f10353f8efc9601371f56e808751f396f;0xba867cd97704872a595b0c79e9bf5329539a3108;101;
0x085f66d0764c632ce8c1f2a41531909bef106c75;0x00000000009726632680fb29d3f7a9734e3010e2;479.670213;
0x00000000009726632680fb29d3f7a9734e3010e2;0x11b815efb8f581194ae79006d24e0d814b7697f6;475.593017;
0x773dd321873fe70553acc295b1b49a104d968cc8;0x426c02d6ce5fde4ae7556e7345f8101f64807a7c;116.555121;
0x28c6c06298d514db089934071355e5743bf21d60;0xf0f19a1d12e4a78b0d823850aa28119463dbb92d;100251.642;
0xa97a10b04d0cd5ee2815d36873f60bc7afc3fda5;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1995.8;
0x64ffefb36035ad2bf8a719fdc2683efcfa3cfbce;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1755.323566;
0x86565819a18f3476a24e0d29ee0bf16d35caabc4;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1549.867006;
0x121cfaa7903b20d4a57c8682e152629e6eed70ad;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;208;
0xeccf5ebe3fd880b98df00eea97bd0ec55337d9bc;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1912.16;
0xfcf2d65b9971b0dc3633427a2c5ff195b8ab6879;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2;
0xb43580068456a50d303eb599806fb51310728374;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2499.710019;
0xb0ebd93cfaf515580420afbcb1717de8c986a9fd;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1774.802016;
0x41f855e3a5ddc3c3a54577f407af05aa90a94fff;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2;
0x2c92b9545491c081364be9f6ba5a401ce1436c3c;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;202;
0x8f6c8f86896359b32dc75a4f4a107d3f0bb310c2;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;2;
0x025b824af9365bab508ffea8f097f1fbcb72d60d;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;1895.8;
0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;0x1111111254eeb25477b68fb85ed929f73a960582;707.343994;
0x1111111254eeb25477b68fb85ed929f73a960582;0x21202591a02ee22ecc9a4e3a11ab2cf8956f5b07;707.343994;
0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;0x04f6e56b619a72ed7a3b8701569d82fc1830bc58;853.749534;
0x81a7f32cfa98c4d0212cb181e49f9e4a40356bb5;0x66d3914a0fd3d664abb996971e144bc99787521e;100;
0x91ae1ae461708354c569b4f0aa94267bd94032af;0x417847c47cd0d3ffb6b53894753008affa69651a;16;
0x46340b20830761efd32832a74d7169b29feb9758;0xa47015fdea7bf61149828d923a57233f9981079c;190;
0xc4bc2900889e48384b787f85f1c5a04762e3d23f;0xe89d6bdfbd4e2ba1da2d6c679a75ebd1b0d0a7ce;54.325753;
0x28c6c06298d514db089934071355e5743bf21d60;0x04630fb88294bfe6476856d93355e2e6a94d43af;19995.8;
0x94dd9013ddc1df3194882eb594f2b443640f9576;0x07547d0290466d6ebaea53e8ae8b940ebc521216;495.98;
0xd5fbda4c79f38920159fe5f22df9655fde292d47;0xb44404c6289e8dc73f2af0cc5dbcafa4b1aa8dfc;115.67903;
0x6d5430048dfbdb9ba88c4e639053119d28dc09bd;0xaf78a647464495329c782cc91ed6cfff7627d9df;328.585832;
0xff589a4de1ebb86496fc16fd56876e8488e810b9;0x0ae5ebc0b08d83c88361c8b4e94d861893e220cc;600;
0x92f2691dd8613b7126ffa37d6109447b45ab4088;0x42985cfe687ff65e1f0541c206daceb497fb11b1;101;
0x50e775efa83f83f361f842d426074bd1130a5bbc;0xf44eb5703f6807ff75c7eac5a4a197c57848bff4;75;
0x5848a7273fb9df354ecd6e8978d618a359371cbe;0x7e208103885cbf1334b653fd313e8295f66f2e3b;1049.796218;
0xc33b26120a4a67aaed9bba8d66f4a1b45c0e128b;0x2d63db49a632dd705aea68dd66475dd34cec0ce0;110;
0x5962ef75f8e267aeb947733d9ad73033bbe3f843;0xf1fe055c02410a2c9fb9250848b065fa1a8ce70b;11;
0x5267bc21f6fb7e93aa450d5cef06a3cb8fc1e83a;0x3416cf6c708da44db2624d63ea0aaef7113527c6;10758.060233;
0x767af52d988d1241a346851a1b39ccd11357376e;0x11b815efb8f581194ae79006d24e0d814b7697f6;513.995522;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x7a359544e4031703a6149db2994afb4e324bb242;444.327355;
0x7a359544e4031703a6149db2994afb4e324bb242;0xa88800cd213da5ae406ce248380802bd53b47647;436.440332;
0xa88800cd213da5ae406ce248380802bd53b47647;0x9cfbcf5bcf91878afb4c1778c3873b9d523fdb36;436.440332;
0xf385a8d3bc8353003916a912f5cca4315aa38e5f;0x9f1a446cbce351bc83350160e38e5b358af95947;24999;
0x43c01d4f475edae06913a7c6fc3f45f35958db4c;0xcc0ba1d1e74f629d9d2d1fc48191954b520ff733;65;
0x4ee353233f6f824239e8a42d0bfdaeb51bb0ce80;0xa326670b653e5382a886aa64731c2b2b43cd80a1;139.980858;
0x6abb4443eb3082a269837001a45797976639f900;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xe3c14313042e214514f0e3ed57245c1cfd535eb4;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x0e202db4c6459834d36346530124170074a7e4cb;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xce41bc0fe1f19d73864350da3e649008157fb8b0;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xe18a945f803ac0fae19171b00a05c732a6747b74;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xc66d9859724627708461f9b04ecfd75c09f13392;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x41d56b46942799bb814f9ae08ae8251a62616e6a;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x40334ac28ebcf2e51e666d7fc57244b96c36a974;0xbdd595f61ea2cba1cb5a40d8267d952e10c93463;0;
0x7fb27199f61271dbe8b7060a815b8626fe62998b;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x81b62108ded786f30dccfd7e0339a297b4513860;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xcbca4367081b4d81099230c9669100dc89c8a094;0x92e929d886c4183d978790c2e5f0848a6ab2b786;0;
0x41d46d3027f0c2d54785e89a9933081db7cb6bff;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x6c50edc7a0921b35d3d88de59378e9b87c4d1238;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xbec33550eea4dc7fdd5f25e8f8478ee0b56958c6;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x0a028462704bd861a37298bfbc5bc13d89e39762;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x5bc3fa84814ed76715d5d105674f4244c99d68bb;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xb3f86c1f6e048d486a432c9f3e1a379142e2f120;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xe02d82b04120fc8b41d532e57ed6dcf3d95b0414;0xdbbc0685060f7ad022360b682b49f970dab96bb8;0;
0xd9993e61edc96f9610d171d1ed27d31e94fcdca0;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xd107ae58567613fda5c0c866e346e1810db82e2f;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x41ee42ba194af415904bce885d75734bad387bcf;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x5555b24d8b8496c79e3f29120deb1d14c1062526;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x689af28b8eb16667f6c7875947cef94f64757c94;0xcc6e2c17dd36770b4d1d330e1c86b2da13be9c61;0;
0xcded8fa8a7701a80cb5d0559ca0ce7b6271841e8;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xa596562199f39a8a3840506843fd48eaece8921f;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xf453531e1bfdddd71f9d021196c152ba5a6c1df8;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x5685b705b86ded1741bc3643ec19ff17938ec0b4;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xd6461d7ef67f6b932467f84342fbfb5c85dc6e14;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x56bee4e3f9ec0437e43b06198b72894b57aba8db;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0xa089470e7a5e2fb2d4ea45ee32b4445daa9fcb72;0xf5491f79204f1a364e4dbca0fbd48b2ccec4b40b;0;
0xf17ec18baf71a05fcb2ed861989b4154aa8a9abb;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x4ab9f0b271bf690f52e19a67999d541271eef310;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x8f6c8f86896359b32dc75a4f4a107d3f0bb310c2;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
0x78391cad811f5b96a91fd6a511eb632e9a1aa868;0xa9d1e08c65c1d62b367cc326c50ab6afe91d3e43;0;
